y(px)	x(px)	width(px)	intensity(arb.unit)
1016.5	366.5	5.656854	0.31901306
1030.742	366.58066	5.5677643	0.3225789
1045.258	366.41934	5.5677643	0.3255999
1059.5807	366.4516	5.5677643	0.32663238
1073.742	366.41934	5.5677643	0.33128634
1088.4193	366.4516	5.5677643	0.32817736
1116.8966	366.31033	5.3851647	0.32753828
1131.2903	366.2903	5.5677643	0.3292311
1145.7097	366.2903	5.5677643	0.33625194
48.02941	368.14706	5.8309517	0.37544075
62.666668	368.27274	5.7445626	0.36953336
77.57576	368.0606	5.7445626	0.384245
92.454544	368.21213	5.7445626	0.37871876
107.20588	368.08823	5.8309517	0.37600973
122.30303	368.0909	5.7445626	0.37597498
136.73529	368.0	5.8309517	0.38273758
151.52942	368.14706	5.8309517	0.38841435
166.45454	368.0909	5.7445626	0.3838924
181.42424	367.9394	5.7445626	0.38300508
196.34375	368.0	5.656854	0.38529727
211.18182	367.81818	5.7445626	0.3907489
225.71875	367.8125	5.656854	0.3822964
240.5	367.5	5.656854	0.38634276
255.5	367.5	5.656854	0.3785339
270.34375	367.625	5.656854	0.38460985
284.90323	367.67743	5.5677643	0.38448828
299.63333	367.63333	5.477226	0.37906754
314.5	367.5	5.656854	0.37788293
329.5	367.5	5.656854	0.37920213
344.5	367.5	5.656854	0.37610382
359.34375	367.625	5.656854	0.37494156
373.74194	367.41934	5.5677643	0.38161254
388.5	367.5	5.656854	0.37634483
403.5	367.5	5.656854	0.38531408
418.5	367.5	5.656854	0.38329762
433.0606	367.57574	5.7445626	0.38733733
448.0	367.5	5.8309517	0.38486314
462.5	367.5	5.656854	0.38410628
477.5	367.5	5.656854	0.39183715
492.5	367.5	5.656854	0.3881934
507.25806	367.41934	5.5677643	0.38974723
521.9032	367.32257	5.5677643	0.3931143
566.0	367.0	4.582576	0.33315828
580.0	367.0	4.582576	0.33223626
594.9091	367.0909	4.690416	0.3330926
609.5	367.0	4.472136	0.3284413
624.1579	367.1579	4.358899	0.32831198
638.9091	367.0909	4.690416	0.3312175
653.5	367.0	4.0	0.32434478
668.0	367.0	4.582576	0.33193502
682.7	367.1	4.472136	0.33166036
697.0	367.0	4.582576	0.3266927
711.25	367.25	4.472136	0.32487544
726.1905	367.14285	4.582576	0.32715818
740.8571	367.1905	4.582576	0.32926375
755.05	367.1	4.472136	0.33138037
769.8421	367.1579	4.358899	0.33445436
784.3684	367.21054	4.358899	0.34076667
799.0	367.0	4.582576	0.34438804
813.7	367.1	4.472136	0.33964556
828.0	367.0	4.582576	0.34112683
842.3	367.1	4.472136	0.3459984
857.0	367.0	4.582576	0.34444365
871.6087	366.9565	4.7958317	0.34897172
886.0	367.0	4.582576	0.34908956
900.9091	366.9091	4.690416	0.34524146
915.0	367.0	4.582576	0.34283388
930.0	367.0	4.582576	0.34005636
944.8261	367.0	4.7958317	0.33893064
959.0909	366.9091	4.690416	0.3262894
2.7916667	368.125	4.8989797	0.3756447
18.290323	368.2903	5.5677643	0.37856105
33.29032	368.2903	5.5677643	0.3689016
1217.9	380.2	5.477226	0.3475869
1232.2812	380.1875	5.656854	0.3484545
1246.5454	380.0909	5.7445626	0.35099044
1016.871	380.90323	5.5677643	0.31966427
1031.3438	381.0	5.656854	0.32382727
1045.5	380.5	5.656854	0.32199615
1060.1936	380.7742	5.5677643	0.32659262
1074.2812	380.8125	5.656854	0.3321954
1088.7188	380.8125	5.656854	0.32922485
1103.2	380.66666	5.477226	0.33359367
1117.2903	380.7097	5.5677643	0.33003044
1131.5	380.5	5.656854	0.3297127
1146.3334	380.5	5.477226	0.33843333
1160.5	380.5	5.656854	0.33896193
1174.5807	380.4516	5.5677643	0.3360287
1189.258	380.41934	5.5677643	0.3430558
1203.5	380.5	5.656854	0.3454486
255.58824	382.32352	5.8309517	0.3849424
285.28125	382.1875	5.656854	0.38816056
299.90625	382.21875	5.656854	0.38446248
314.69696	382.0909	5.7445626	0.3844575
329.69696	382.0909	5.7445626	0.38469288
344.65625	382.0	5.656854	0.37974316
359.30304	382.0909	5.7445626	0.37780315
374.08823	381.97058	5.8309517	0.38657114
388.69696	382.0909	5.7445626	0.3816296
403.65625	382.0	5.656854	0.39173236
418.34375	382.0	5.656854	0.38900712
433.30304	381.9091	5.7445626	0.3927551
448.30304	381.9091	5.7445626	0.39040413
462.69696	381.9091	5.7445626	0.39373598
477.69696	381.9091	5.7445626	0.3989016
492.5	381.5	5.656854	0.39489025
507.42426	381.57574	5.7445626	0.39592928
522.4194	381.5484	5.5677643	0.39752156
536.5806	381.4516	5.5677643	0.39148334
551.63336	381.36667	5.477226	0.3543973
668.1429	381.1905	4.582576	0.3334219
871.8571	381.1905	4.582576	0.33796877
886.5	381.5	4.8989797	0.34172663
901.0	381.29166	4.8989797	0.3382875
916.0	381.29166	4.8989797	0.33674654
930.1905	381.14285	4.582576	0.33474085
945.04	381.4	5.0	0.33733228
959.5	381.30768	5.0990195	0.32889158
973.92	381.2	5.0	0.32120284
988.0741	381.4074	5.196152	0.2974979
1002.5	381.5	5.656854	0.31658274
18.411764	382.67648	5.8309517	0.37825075
33.5	382.5	5.656854	0.3669087
48.5	382.5	5.656854	0.37244475
63.29032	382.7097	5.5677643	0.37082747
77.70968	382.7097	5.5677643	0.38492283
92.58064	382.5484	5.5677643	0.38147485
107.5	382.5	5.656854	0.37670895
122.5	382.5	5.656854	0.37525252
137.25807	382.58066	5.5677643	0.3824931
151.85294	382.61765	5.8309517	0.39252412
166.5	382.5	5.656854	0.3858543
181.5	382.5	5.656854	0.3911313
196.5	382.5	5.656854	0.39200342
211.5	382.5	5.656854	0.3906757
226.09091	382.30304	5.7445626	0.38621658
240.65625	382.375	5.656854	0.3919525
270.5	382.5	5.656854	0.3884175
566.1	381.7	4.472136	0.33481622
580.35297	381.47058	4.1231055	0.331693
595.1429	381.8095	4.582576	0.33512363
609.7778	381.5	4.2426405	0.32979307
624.5	381.5	4.0	0.32945758
639.0	381.5	4.472136	0.33329856
653.64703	381.47058	4.1231055	0.32708445
682.7778	381.5	4.2426405	0.33139557
697.2105	381.6316	4.358899	0.32552224
711.7895	381.6316	4.358899	0.32365403
726.5	381.5	4.0	0.32530606
741.0455	381.72726	4.690416	0.32752833
755.5	381.5	4.0	0.32796252
770.1177	381.58823	4.1231055	0.32986957
784.5	381.5	4.0	0.33092192
799.1053	381.42105	4.358899	0.33225396
813.7895	381.6316	4.358899	0.3314015
828.2222	381.5	4.2426405	0.33141834
842.75	381.75	4.472136	0.3379045
857.25	381.75	4.472136	0.33654064
2.9166667	382.91666	4.8989797	0.37573922
1088.9	395.2	5.477226	0.3317726
1103.3438	395.0	5.656854	0.3364749
1117.6177	395.14706	5.8309517	0.3319765
1131.697	394.9091	5.7445626	0.33422995
1146.4242	394.9394	5.7445626	0.34291095
1160.697	394.9091	5.7445626	0.34243804
1175.2	394.66666	5.477226	0.3408089
1189.5	394.5	5.656854	0.34394643
1203.8	394.66666	5.477226	0.3472807
1218.5	394.5	5.656854	0.34820446
1232.5	394.5	5.656854	0.34911677
1246.875	394.5	5.656854	0.3523699
537.0	396.24243	5.7445626	0.39617863
551.6071	395.82144	5.2915025	0.35556468
959.96	395.6	5.0	0.33187032
974.24	395.68	5.0	0.3213033
988.5926	395.74075	5.196152	0.29934236
1002.65625	395.625	5.656854	0.3206234
1017.3333	395.5	5.477226	0.32010266
1031.5	395.5	5.656854	0.3255921
1045.8	395.33334	5.477226	0.32552814
1060.5	395.5	5.656854	0.32692626
1074.5	395.5	5.656854	0.33133045
33.588234	397.32352	5.8309517	0.36736193
48.375	397.15625	5.656854	0.36938024
63.28125	397.1875	5.656854	0.3670351
78.0	397.0	5.7445626	0.38183936
92.85294	397.08823	5.8309517	0.3775127
107.57576	397.0606	5.7445626	0.376039
122.52941	397.14706	5.8309517	0.37315622
137.30302	397.0909	5.7445626	0.38082573
152.08824	397.20587	5.8309517	0.38879952
166.73529	397.0	5.8309517	0.3889986
181.73529	397.0	5.8309517	0.3921911
196.69698	396.9091	5.7445626	0.3936997
211.5	396.70587	5.8309517	0.39029256
226.28125	396.8125	5.656854	0.38527983
241.0	396.75757	5.7445626	0.39051482
255.71875	396.8125	5.656854	0.38536295
270.58823	396.67648	5.8309517	0.3891314
285.42426	396.57574	5.7445626	0.385375
300.2903	396.7097	5.5677643	0.3837496
315.0	396.65625	5.656854	0.38642898
329.9091	396.69696	5.7445626	0.3857737
344.58066	396.5484	5.5677643	0.38003597
359.5	396.5	5.656854	0.37758785
374.5	396.5	5.656854	0.38715792
389.0	396.65625	5.656854	0.3832291
403.5	396.5	5.656854	0.3920467
418.5	396.5	5.656854	0.38662976
433.5	396.5	5.656854	0.39166725
448.5	396.5	5.656854	0.38925895
463.0606	396.42426	5.7445626	0.39627257
477.74194	396.58066	5.5677643	0.40192193
492.5	396.5	5.656854	0.39963654
507.5	396.5	5.656854	0.4031193
522.5	396.5	5.656854	0.40430632
566.0	396.0	4.582576	0.3339418
580.41174	396.11765	4.1231055	0.33270088
595.2778	396.1111	4.2426405	0.3341023
609.8421	395.8421	4.358899	0.32786542
624.41174	396.11765	4.1231055	0.32746693
639.1	396.05	4.472136	0.3324807
653.9	395.95	4.472136	0.32906276
668.0909	395.9091	4.690416	0.33136737
683.0	396.0	4.582576	0.32834113
697.2778	396.1111	4.2426405	0.32325497
726.58826	396.11765	4.1231055	0.32581648
741.25	396.25	4.472136	0.32589558
755.8421	396.1579	4.358899	0.32740486
770.41174	396.11765	4.1231055	0.32700425
785.0	396.0	4.582576	0.32528073
799.1905	395.85715	4.582576	0.32533517
814.0	396.0	4.582576	0.32702413
828.5	396.0	4.0	0.323026
843.0	396.0	4.582576	0.3336579
857.6087	396.0435	4.7958317	0.33325282
871.9091	395.9091	4.690416	0.3354892
886.8261	396.0	4.7958317	0.33790803
901.2917	396.0	4.8989797	0.33385974
916.0909	395.9091	4.690416	0.33309326
930.8095	395.85715	4.582576	0.3318237
945.1739	396.0	4.7958317	0.33582446
3.125	397.16666	4.8989797	0.37492707
18.5	397.5	5.656854	0.37055004
711.5	396.5	4.0	0.32202432
1204.0	409.2069	5.3851647	0.3413295
1218.375	408.84375	5.656854	0.34325638
1232.7188	408.8125	5.656854	0.34730387
1247.303	408.9091	5.7445626	0.3504681
1002.8182	409.9697	5.7445626	0.3238681
1017.5	409.5	5.656854	0.31889313
1031.7097	409.7097	5.5677643	0.32685894
1046.2	409.66666	5.477226	0.32336733
1060.5	409.5	5.656854	0.3241916
1074.6666	409.5	5.477226	0.32985052
1089.3334	409.5	5.477226	0.32772395
1103.5	409.5	5.656854	0.32992116
1117.5	409.5	5.656854	0.32843044
1132.1034	409.31033	5.3851647	0.3301314
1146.5	409.5	5.656854	0.33594382
1160.8	409.33334	5.477226	0.3370202
1175.2903	409.2903	5.5677643	0.33631417
1189.6333	409.36667	5.477226	0.34087726
315.28125	411.1875	5.656854	0.3844117
330.28125	411.1875	5.656854	0.37879828
345.08823	411.20587	5.8309517	0.37685192
359.71875	411.1875	5.656854	0.37575805
374.5	411.125	5.656854	0.3832173
389.30304	411.0909	5.7445626	0.38198715
404.09375	411.21875	5.656854	0.38910717
418.69696	411.0909	5.7445626	0.385717
433.69696	411.0909	5.7445626	0.3893893
448.57574	410.9394	5.7445626	0.38681915
463.30304	410.9091	5.7445626	0.39646626
478.21875	410.9375	5.656854	0.400341
492.80646	410.7742	5.5677643	0.39992428
507.69696	410.9091	5.7445626	0.41051787
522.5	410.5	5.656854	0.40603876
537.3333	410.5	5.477226	0.38788378
552.0	410.5	5.0990195	0.34904322
857.95654	410.3913	4.7958317	0.33178356
872.3684	410.21054	4.358899	0.33135688
886.9091	410.0909	4.690416	0.33290347
901.8095	410.14285	4.582576	0.32825115
916.2727	410.04544	4.690416	0.33316863
931.0	410.0	4.582576	0.33140096
945.8261	410.0	4.7958317	0.33599165
960.0	410.0	5.0	0.33700112
974.5	410.0	5.0990195	0.323967
988.72	410.12	5.0	0.3027623
18.69697	411.9091	5.7445626	0.3825929
33.696968	411.9091	5.7445626	0.37629926
48.5	411.5	5.656854	0.3722588
63.303032	411.9091	5.7445626	0.3758605
78.29032	411.7097	5.5677643	0.37770173
93.09677	411.67743	5.5677643	0.3758593
107.8125	411.71875	5.656854	0.37675396
122.63333	411.63333	5.477226	0.37042767
137.5	411.5	5.656854	0.37449616
152.42424	411.57574	5.7445626	0.38607967
167.06061	411.57574	5.7445626	0.38796577
182.15625	411.59375	5.656854	0.3885669
196.93939	411.42426	5.7445626	0.38763928
211.74193	411.41934	5.5677643	0.37838128
226.5	411.5	5.656854	0.37514958
241.5	411.5	5.656854	0.37894613
256.2	411.33334	5.477226	0.3776996
270.74194	411.41934	5.5677643	0.383257
285.5	411.5	5.656854	0.37692216
300.5	411.5	5.656854	0.37854287
566.4	410.6	3.8729835	0.32923618
580.61536	410.6154	3.6055512	0.32958782
595.5	410.7143	3.7416575	0.331442
610.25	410.66666	3.4641016	0.32862282
624.5	410.7143	3.7416575	0.32857594
639.5	410.5	4.0	0.33047274
654.0	410.78946	4.358899	0.3304621
668.5	410.5	4.0	0.32880983
682.8823	410.58823	4.1231055	0.3267866
697.5	410.5	4.0	0.32216063
712.0	410.5	4.0	0.32414046
726.5	410.5	4.0	0.32548994
741.25	410.75	4.472136	0.3299604
756.0	410.5	4.0	0.32630673
770.5	410.5	4.0	0.32641506
785.13336	410.53333	3.8729835	0.32239744
799.5	410.5	4.0	0.3179399
814.2105	410.6316	4.358899	0.3244149
828.7143	410.5	3.7416575	0.3198129
843.2222	410.5	4.2426405	0.32975447
3.2	412.08	5.0	0.38984132
1046.303	424.0909	5.7445626	0.3251905
1060.7188	424.1875	5.656854	0.32544127
1075.0	424.19354	5.5677643	0.33031762
1089.303	424.0909	5.7445626	0.32791233
1103.697	423.9091	5.7445626	0.33120126
1117.7812	423.9375	5.656854	0.33011723
1132.3438	423.625	5.656854	0.3301293
1146.7097	423.7097	5.5677643	0.33769396
1161.2	423.66666	5.477226	0.33731163
1175.5	423.5	5.656854	0.33689654
1189.742	423.41934	5.5677643	0.34136242
1204.3334	423.5	5.477226	0.33959225
1218.5807	423.4516	5.5677643	0.3421964
1232.8	423.33334	5.477226	0.34553397
1247.2903	423.2903	5.5677643	0.3485027
522.71875	425.1875	5.656854	0.41107923
537.34375	425.0	5.656854	0.38852388
960.0	424.5	5.0990195	0.33433795
974.6786	424.67856	5.2915025	0.3217853
988.9259	424.5926	5.196152	0.30350083
1003.3333	424.5	5.477226	0.32272545
1017.5	424.5	5.656854	0.31934825
1031.8	424.33334	5.477226	0.32671922
33.71875	426.1875	5.656854	0.37211603
48.696968	426.0909	5.7445626	0.36931732
78.30303	426.0909	5.7445626	0.37371358
93.30303	426.0909	5.7445626	0.37172204
108.20588	426.08823	5.8309517	0.37481156
122.90625	426.21875	5.656854	0.36730817
137.69698	426.0909	5.7445626	0.37243932
152.45454	426.21213	5.7445626	0.3806472
167.30302	426.0909	5.7445626	0.38389596
182.30302	426.0909	5.7445626	0.38802513
197.17143	426.0	5.91608	0.38678193
212.0	426.0	5.7445626	0.37692723
226.69698	425.9091	5.7445626	0.37636116
241.42857	425.77142	5.91608	0.37959266
256.33334	425.72726	5.7445626	0.3772607
271.09375	425.78125	5.656854	0.3831236
285.71875	425.8125	5.656854	0.37763485
300.59375	425.65625	5.656854	0.3811932
315.5	425.5	5.656854	0.3840119
330.42426	425.57574	5.7445626	0.38081017
345.34375	425.625	5.656854	0.37990332
360.09677	425.67743	5.5677643	0.38147083
374.5	425.5	5.656854	0.38702542
389.5	425.5	5.656854	0.3860519
404.34375	425.625	5.656854	0.39419276
419.0	425.65625	5.656854	0.38861823
433.8125	425.71875	5.656854	0.39283425
448.65625	425.625	5.656854	0.3911447
463.5	425.5	5.656854	0.39672765
478.5	425.5	5.656854	0.4018516
493.25806	425.41934	5.5677643	0.402614
508.0	425.5	5.8309517	0.4131392
552.0	425.0	5.0	0.347096
654.1111	425.27777	4.2426405	0.32895482
668.6316	425.21054	4.358899	0.32613927
683.1111	425.27777	4.2426405	0.32332483
697.75	425.25	4.472136	0.3236001
726.8889	425.27777	4.2426405	0.32612172
741.5	425.22223	4.2426405	0.3275432
756.25	425.25	4.472136	0.32619426
770.9	425.05	4.472136	0.32687834
785.3333	425.0	4.2426405	0.32339257
800.0	425.0	4.582576	0.32148373
814.8261	425.0	4.7958317	0.32778373
829.1	424.95	4.472136	0.32256833
843.619	425.0	4.582576	0.33198118
858.0909	425.0909	4.690416	0.33530536
872.9091	424.9091	4.690416	0.3368259
887.0909	425.0909	4.690416	0.336629
902.0	425.0	4.582576	0.33037013
916.7083	425.0	4.8989797	0.33454302
931.25	424.75	4.472136	0.33101267
945.9091	424.9091	4.690416	0.33485594
3.5	426.0	5.0990195	0.37557542
18.741936	426.41934	5.5677643	0.3779409
63.5	426.5	5.656854	0.37165815
566.38464	425.6154	3.6055512	0.32837167
581.0	425.5	3.4641016	0.32975703
595.75	425.66666	3.4641016	0.33239856
610.5	425.5	3.4641016	0.32653403
625.0	425.5	3.4641016	0.3276416
639.5	425.5	4.0	0.3283928
712.2857	425.5	3.7416575	0.32161203
1161.2812	438.1875	5.656854	0.3374607
1175.6562	438.0	5.656854	0.33847478
1190.303	437.9091	5.7445626	0.34335914
1204.4546	437.9091	5.7445626	0.34135318
1218.8	437.66666	5.477226	0.343674
1233.2903	437.7097	5.5677643	0.34777224
1247.5	437.5	5.656854	0.34779948
975.0	438.70834	4.8989797	0.32041752
1003.4194	438.5484	5.5677643	0.31990242
1017.74194	438.58066	5.5677643	0.31766546
1032.2903	438.7097	5.5677643	0.3243813
1046.5	438.5	5.656854	0.32326758
1061.258	438.58066	5.5677643	0.32304564
1075.5	438.5	5.656854	0.32645145
1089.5	438.5	5.656854	0.3252188
1103.7097	438.2903	5.5677643	0.33009028
1118.258	438.41934	5.5677643	0.3297141
1132.4517	438.41934	5.5677643	0.3282516
1147.2	438.33334	5.477226	0.3372673
330.58823	440.32352	5.8309517	0.38222218
345.5	440.29413	5.8309517	0.38215458
360.30304	440.0909	5.7445626	0.38296157
374.7353	440.0	5.8309517	0.39274985
389.69696	440.0909	5.7445626	0.39029127
404.5	440.29413	5.8309517	0.3976061
419.30304	440.0909	5.7445626	0.3928307
434.28125	440.1875	5.656854	0.39461738
449.0	440.0	5.7445626	0.39322186
463.7353	440.0	5.8309517	0.39801964
478.625	440.15625	5.656854	0.40112737
493.30304	439.9091	5.7445626	0.39910775
508.30304	439.9091	5.7445626	0.41064596
523.09375	439.78125	5.656854	0.40736434
537.5	439.5	5.656854	0.3862792
552.11536	439.30768	5.0990195	0.35034603
669.0	439.5	4.690416	0.32875028
771.2381	439.38095	4.582576	0.32469586
785.8261	439.43478	4.7958317	0.32197675
800.0909	439.0909	4.690416	0.32259095
814.96	439.4	5.0	0.32806355
829.25	439.25	4.472136	0.3237363
843.913	439.21738	4.7958317	0.33082524
858.2174	439.3913	4.7958317	0.3320277
872.9091	439.0909	4.690416	0.33660585
887.3913	439.0435	4.7958317	0.33877647
902.1739	439.0	4.7958317	0.33266002
916.8261	439.0	4.7958317	0.33638126
931.5789	438.89474	4.358899	0.33102947
946.0	439.0	4.582576	0.3338845
960.2917	439.0	4.8989797	0.33259115
989.0	439.0	5.0	0.3034987
19.258064	440.58066	5.5677643	0.37416595
34.258064	440.58066	5.5677643	0.36808702
49.060608	440.57574	5.7445626	0.36729148
63.8	440.66666	5.477226	0.37063214
78.5	440.5	5.656854	0.36979675
93.5	440.5	5.656854	0.3687869
108.5	440.5	5.656854	0.3736487
123.5	440.5	5.656854	0.36440575
137.8	440.66666	5.477226	0.3714978
152.70967	440.7097	5.5677643	0.3809916
167.5	440.5	5.656854	0.38299748
182.5	440.5	5.656854	0.38508767
197.5	440.5	5.656854	0.3821171
212.41936	440.4516	5.5677643	0.37603375
227.0	440.5	5.8309517	0.37753326
241.5	440.5	5.656854	0.38011372
256.5	440.5	5.656854	0.37647787
271.5	440.5	5.656854	0.3813384
286.2	440.33334	5.477226	0.3785006
300.74194	440.41934	5.5677643	0.38292795
315.57574	440.42426	5.7445626	0.38572738
566.6	439.6	3.8729835	0.33233804
581.375	439.75	4.0	0.33257392
596.2353	439.7647	4.1231055	0.33482775
610.6	439.6	3.8729835	0.3293157
625.3684	439.78946	4.358899	0.33059523
639.8571	439.8095	4.582576	0.33075494
654.5	439.77777	4.2426405	0.32940748
683.6111	439.6111	4.2426405	0.32449687
697.8947	439.57895	4.358899	0.32365364
712.4	439.6	3.8729835	0.32083222
727.5	439.5	4.0	0.32347772
741.7895	439.6316	4.358899	0.32530528
756.3684	439.78946	4.358899	0.32418787
3.6538463	440.84616	5.0990195	0.37088168
1003.5	453.29413	5.8309517	0.32374096
1018.0645	452.90323	5.5677643	0.3169239
1032.3438	453.0	5.656854	0.32372722
1046.7097	452.7097	5.5677643	0.3211046
1061.2903	452.7097	5.5677643	0.3186083
1075.5758	452.9394	5.7445626	0.32547745
1089.8	452.66666	5.477226	0.32351804
1104.2	452.66666	5.477226	0.3260385
1118.2812	452.8125	5.656854	0.3272062
1132.5807	452.5484	5.5677643	0.32537022
1147.5	452.5	5.656854	0.33192766
1161.5	452.5	5.656854	0.33452955
1176.258	452.41934	5.5677643	0.3352966
1190.5	452.5	5.656854	0.33885217
1204.5807	452.4516	5.5677643	0.33590683
1219.3438	452.375	5.656854	0.33674458
1233.5	452.5	5.656854	0.34133372
1247.7097	452.2903	5.5677643	0.342349
508.48486	454.39395	5.7445626	0.40233475
523.34375	454.0	5.656854	0.40008637
538.09375	453.78125	5.656854	0.3774514
917.0	453.5	5.0990195	0.33783004
932.0	453.5	5.0990195	0.3379859
946.4074	453.44446	5.196152	0.34116155
960.8	453.08	5.0	0.34023112
975.2308	453.30768	5.0990195	0.32351768
989.3333	453.5	5.477226	0.30998945
19.28125	455.1875	5.656854	0.36645415
34.28125	455.1875	5.656854	0.35939017
49.28125	455.1875	5.656854	0.35925868
64.28125	455.1875	5.656854	0.3665894
93.666664	455.27274	5.7445626	0.36660343
108.57143	455.22858	5.91608	0.37113273
123.51515	455.39395	5.7445626	0.36457792
138.28125	455.1875	5.656854	0.3667733
167.71875	455.1875	5.656854	0.38677397
182.69698	455.0909	5.7445626	0.39012238
197.45454	455.21213	5.7445626	0.38564342
212.375	455.15625	5.656854	0.37199363
227.30302	455.0909	5.7445626	0.3812021
241.69698	454.9091	5.7445626	0.38159877
256.69696	454.9091	5.7445626	0.37770423
271.47058	454.85294	5.8309517	0.38289556
286.30304	454.9091	5.7445626	0.38013953
301.09375	454.78125	5.656854	0.3847134
315.7097	454.7097	5.5677643	0.3872367
330.63333	454.63333	5.477226	0.38301575
345.5	454.5	5.656854	0.37792698
360.5	454.5	5.656854	0.37700775
375.25806	454.58066	5.5677643	0.38537726
390.0	454.65625	5.656854	0.38807815
404.5	454.5	5.656854	0.38783407
419.5	454.5	5.656854	0.38846952
434.5	454.5	5.656854	0.3876259
449.41934	454.5484	5.5677643	0.38932565
464.0	454.34375	5.656854	0.38770956
478.58066	454.4516	5.5677643	0.3891137
493.63333	454.36667	5.477226	0.3888257
552.7083	454.0	4.8989797	0.34079742
640.5	454.22223	4.2426405	0.32825506
655.0	454.0	4.582576	0.3290031
669.1905	454.14285	4.582576	0.32658336
683.8421	454.1579	4.358899	0.32249048
698.2778	454.1111	4.2426405	0.32443735
